Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA
-0.5907814419,927.595,-11.6503,155.3489,54,21,2,31,8,267,5,0,0,5,376.36
0.4145585536,90.086,-1.967,20.0422,6,3,4,5,0,36,0,0,0,0,93.17
-0.2541408245,88.15,1.1673,26.5888,6,1,1,1,2,38,0,0,0,0,20.23
0.0845613317,190.13,-2.76608,41.5825,13,4,0,5,1,64,1,0,0,1,64.35
-0.662918503,108.14,1.70062,32.8438,8,1,1,1,0,42,1,0,0,1,20.23
-0.3148794359,48.11,0.546,14.91,2,1,1,1,0,14,0,0,0,0,0
-0.57344678,86.134,1.1853,24.648,6,1,0,1,2,36,0,1,1,1,12.53
-0.724347118,121.92,-3.6504,12.4076,6,2,2,6,0,32,0,0,0,0,40.46
-1.328818198,490.395,-0.63383,107.269,33,8,4,14,5,168,1,0,2,3,151.28
0.0050162556,181.195,-1.64041,46.5777,13,5,3,5,1,70,1,0,0,1,118.19
-0.4201864202,588.512,-40.8732,60.4872,38,24,0,38,0,224,0,0,0,0,679.44
0.1085957051,174.131,-3.1807,36.944,12,3,0,4,3,58,1,0,0,1,49.36
-0.4066892685,566.677,1.21039,142.9234,38,8,0,11,11,198,3,0,0,3,120.88
-0.7538392019,128.558,2.0456,33.1168,8,1,1,2,0,42,1,0,0,1,20.23
-1.01149355,225.9,3.7559,44.162,9,0,0,3,0,48,1,0,0,1,0
-0.6670324644,102.201,-0.069,32.5857,7,0,1,1,3,44,0,0,0,0,4.44
-0.6872171371,1060.898,-8.2806,233.5751,70,19,4,29,10,336,5,0,3,8,352.85
0.0190211463,207.701,-1.5132,47.9372,13,2,2,4,3,78,0,1,1,1,63.32
1.352285044,95.533,-4.04493,17.2135,5,1,3,4,0,32,0,0,0,0,75.89
-0.0337559003,230.216,0.031,52.514,16,6,0,6,7,90,0,0,0,0,86.74
0.0379554154,195.175,-2.8231,38.8176,12,4,1,6,1,60,1,0,0,1,83.22
0.3717171259,90.078,-0.0777,17.856,6,3,0,3,0,36,0,1,1,1,27.69
0.1455471695,150.916,-2.1951,9.8253,6,3,1,6,0,37,0,0,0,0,83.42
0.0702954323,179.468,-2.1652,14.0884,7,4,0,7,0,40,0,0,0,0,111.76
0.2356352551,122.063,-8.8696,6.4405,6,3,0,6,0,24,0,0,0,0,63.19
-1.174231848,318.135,0.0334,74.8977,20,3,1,6,4,98,2,0,0,2,52.16
-1.600815525,838.793,-1.186,195.9274,57,20,4,24,17,288,5,0,0,5,288.73
-1.076302279,250.335,-0.235,64.6102,17,5,4,5,10,104,0,0,0,0,90.15
-0.7575876083,120.173,0.4793,30.486,7,3,1,3,2,42,0,0,0,0,26.3
-1.232035998,358.307,-0.93638,80.1918,24,6,1,10,4,120,2,0,0,2,129.44
0.2683337666,112.132,0.21042,29.2475,8,2,2,3,1,44,1,0,0,1,48.91
0.1842562687,136.084,-4.5566,12.0441,6,2,2,6,0,32,0,0,0,0,80.59
0.5693792548,56.064,0.3713,16.261,4,1,0,1,1,22,0,0,0,0,17.07
-0.2918169735,405.31,-5.6322,37.2558,15,7,1,15,0,97,0,0,0,0,283.69
-0.7664726235,1206.126,-18.8383,116.8638,37,6,6,37,0,282,0,0,0,0,966
0.2436628358,117.488,-4.3798,5.9848,6,4,1,6,0,40,0,0,0,0,128.74
-0.8254112341,1371.403,-14.1693,256.8503,83,30,4,45,17,411,6,0,1,7,525.83
0.3753911904,85.106,0.0478,24.0084,6,1,1,2,1,34,0,0,0,0,43.09
-0.8122490226,1305.152,-15.6576,262.382,82,30,4,42,22,408,6,0,0,6,475.14
-0.003669443,201.697,-1.5556,51.0355,13,2,2,3,3,74,1,0,0,1,32.26
-0.0514554578,225.157,-2.4971,41.0596,14,5,0,8,2,70,1,0,0,1,100.34
-0.8779041501,152.193,1.5008,42.169,11,2,0,2,0,60,0,0,1,1,34.14
0.7589618218,174.196,-0.9924,43.5856,12,4,2,4,6,70,0,0,0,0,58.92
-1.057125752,228.116,0.9068,48.3749,16,6,2,9,3,84,1,0,0,1,143.81
-0.7859239136,122.167,1.2214,37.2318,9,1,1,1,2,48,1,0,0,1,20.23
-0.6339227122,86.09,0.693,21.963,6,2,0,2,1,34,0,0,0,0,26.3
-0.7749656265,119.123,1.26388,32.8218,9,2,1,2,0,44,1,0,0,1,44.02
-1.305537302,404.173,-1.2852,79.8246,23,6,1,9,1,112,2,0,1,3,117.36
-0.5634276852,73.191,1.3706,23.346,4,0,0,1,0,25,0,0,0,0,0
-1.405240463,254.238,-0.0152,61.1786,18,6,2,6,4,98,1,0,1,2,93.06
-2.526815423,995.651,-1.1708,222.2008,65,21,7,29,9,332,5,0,1,6,415.83
-1.619929844,122.123,1.3848,33.4013,9,1,1,2,1,46,1,0,0,1,37.3
-1.587161122,112.088,-0.5245,26.5225,8,3,2,4,0,42,1,0,0,1,65.98
-1.673119803,136.15,1.3596,37.295,10,2,0,2,3,52,1,0,0,1,26.3
-1.54996066,102.177,1.823,31.401,7,1,0,1,4,44,0,0,0,0,9.23
-2.2216331,466.435,2.4263,119.7576,33,12,1,13,7,166,4,0,0,4,158.16
-1.842241499,191.238,0.21462,58.2712,14,1,3,5,1,74,1,0,0,1,102.78
-1.799728458,170.252,1.881,49.0068,12,2,1,2,2,70,0,1,1,1,29.46
-1.850192261,191.23,1.91262,55.1067,14,2,1,3,3,74,1,0,0,1,46.17
-1.809694359,174.204,-0.6949,44.0642,12,2,4,6,3,70,0,0,0,0,110.24
-0.9229632085,100.495,1.4903,16.724,5,0,0,3,1,32,0,0,0,0,0
-1.863533046,194.274,2.1414,56.9316,14,2,2,2,2,78,1,0,0,1,40.46
-1.706127176,135.21,2.13962,44.9694,10,1,1,1,1,54,1,0,0,1,26.02
-1.715687645,136.141,-1.7188,16.2286,6,4,0,6,0,32,0,0,0,0,80.26
-1.901477183,207.229,1.6128,56.9217,15,3,1,4,4,80,1,0,0,1,55.4
-1.805450609,164.204,2.1205,45.682,12,2,0,2,1,64,1,1,1,2,18.46
-1.772587094,152.237,2.7119,46.396,11,1,0,1,2,62,0,0,1,1,17.07
-1.799017293,161.16,1.48358,42.466,12,3,0,3,1,60,1,0,0,1,50.09
-1.446331686,277.232,0.6006,65.2356,20,4,2,7,5,104,1,0,1,2,111.98
-5.495255436,276.508,6.7776,91.872,20,0,0,0,2,116,0,0,2,2,0
-1.588580927,96.944,1.9352,20.846,4,0,0,2,0,24,0,0,0,0,0
-1.78824369,152.237,2.5678,46.326,11,1,0,1,1,62,0,0,1,1,17.07
-1.944045108,216.262,-0.5394,51.7032,14,4,2,6,1,78,0,2,2,2,83.63
-5.465370193,274.472,-6.4603,57.684,15,1,0,5,7,92,0,0,0,0,3.24
-1.780035133,144.626,2.6287,38.704,8,1,1,2,0,42,1,0,0,1,0
-1.763159597,139.114,-0.243,33.4037,10,4,2,5,1,52,1,0,0,1,89.1
-1.849355422,169.655,2.4016,48.843,11,1,0,2,2,60,1,0,0,1,3.24
-2.46167357,694.84,7.7734,182.6406,45,8,2,11,8,252,2,0,0,2,139.18
-2.06526472,274.269,1.6814,65.813,19,7,0,7,10,108,0,0,0,0,80.29
-1.744232864,128.215,2.1152,40.3678,9,1,1,1,6,54,0,0,0,0,20.23
-1.88532188,176.624,1.6141,39.4808,10,2,0,4,1,54,1,0,0,1,34.14
-2.006358589,230.348,1.817,64.1756,16,3,2,3,5,96,0,1,1,1,49.69
-1.826243245,152.149,1.2133,40.0463,11,3,1,3,2,58,1,0,0,1,46.53
-1.723701533,120.151,1.80752,36.5665,9,1,0,1,1,46,1,0,0,1,17.07
-1.833764651,154.125,0.8826,39.1736,11,4,2,5,1,58,1,0,0,1,89.39
-1.802914236,139.11,1.3004,34.7612,10,3,1,4,1,52,1,0,0,1,63.37
-1.844063724,152.237,2.4237,46.256,11,1,0,1,1,62,0,0,1,1,17.07
-1.85529404,156.225,2.2723,43.256,11,2,0,2,4,64,0,1,1,1,26.3
-1.918544784,178.231,2.27124,52.092,13,2,0,2,3,70,1,0,0,1,26.3
-1.858869039,153.181,1.286,43.9584,11,3,1,3,2,60,1,0,0,1,44.48
-1.990078682,205.257,2.22104,59.8437,15,2,1,3,3,80,1,0,0,1,46.17
-1.931164755,179.219,1.96202,52.0347,13,2,1,3,2,70,1,0,0,1,38.33
-1.925085284,174.203,1.7992,51.654,13,2,0,3,1,66,1,0,1,2,32.67
-1.750124429,114.188,2.1557,34.823,8,1,0,1,5,48,0,0,0,0,17.07
-1.804593715,128.171,1.5141,36.042,9,2,0,2,1,52,0,0,0,0,26.3
1.630235126,117.148,-0.5446,30.3748,8,2,1,3,1,48,0,0,0,0,40.54
1.700915909,93.082,-1.8952,18.0776,6,3,2,4,1,38,0,0,0,0,96.86
-2.233440337,342.35,5.0564,100.8086,26,2,2,4,3,126,4,0,0,4,74.6
-1.806759777,128.171,1.3716,35.994,9,2,0,2,3,52,0,0,0,0,26.3
-1.86983286,148.205,2.3791,45.538,11,1,0,1,3,58,1,0,0,1,17.07
-1.789422053,123.155,1.28282,37.2562,9,2,2,2,0,48,1,0,0,1,46.25
-1.914237348,164.16,1.0423,42.7885,12,3,0,3,2,62,1,0,0,1,43.37
-0.4603540841,571.504,-1.5148,126.8202,38,11,2,16,6,184,4,0,0,4,210.09
0.0188462521,188.634,1.549,48.4032,12,3,2,4,2,67,1,0,0,1,55.48
-0.5501699754,699.256,-2.4683,134.4261,39,11,1,20,7,196,2,0,1,3,200.89
-0.8795540191,1492.864,-15.232,281.9874,90,34,6,50,20,444,7,0,2,9,535.9
0.8629201268,267.234,-1.9226,57.8264,18,6,6,9,6,106,0,0,0,0,178.38
0.1927727267,124.139,1.40622,34.5086,9,2,2,2,0,48,1,0,0,1,40.46
0.351057238,86.134,0.9433,26.4948,6,1,1,1,1,36,0,0,0,0,20.23
0.0846221527,158.008,-7.9454,28.482,12,4,0,6,5,58,0,0,0,0,80.26
-0.0473478928,214.116,-6.385,46.95,16,4,0,6,9,82,0,0,0,0,80.26
-0.017921985,200.089,-6.7751,42.333,15,4,0,6,8,76,0,0,0,0,80.26
-0.6359046156,825.92,0.3546,208.0376,56,18,10,22,18,308,3,0,1,4,328.8
-1.578382357,723.462,-2.6412,145.0257,44,16,2,23,10,222,4,0,0,4,253.42
-0.64043406,824.966,5.0451,222.7385,58,16,9,21,20,314,5,0,0,5,286.74
-0.0578238563,214.774,-1.7188,16.2286,6,4,0,6,0,34,0,0,0,0,80.26
-4.879551326,530.456,5.19038,143.3557,36,8,1,10,9,190,3,1,1,4,82.88
0.4958194622,59.068,0.4663,15.9525,4,2,1,2,0,24,0,0,0,0,32.59
1.32370627,86.845,-5.992,0,2,0,0,2,0,8,0,0,0,0,0
-0.0168484647,190.239,1.3387,48.29,13,4,0,4,7,78,0,0,0,0,44.76
0.0182921287,174.11,-7.3324,17.8396,8,4,0,8,1,38,0,0,0,0,80.26
0.4120163187,70.091,0.7614,20.878,5,1,0,1,1,28,0,0,0,0,17.07
0.3972950779,72.107,0.7936,20.009,5,1,0,1,0,30,0,1,1,1,12.53
-0.1361989598,246.304,-0.7822,53.6422,15,4,0,6,9,86,0,0,0,0,66.43
-1.390984611,464.993,3.80514,132.7039,33,4,2,6,6,172,4,0,0,4,61.66
-0.860835326,137.182,1.6675,42.0234,10,2,1,2,2,54,1,0,0,1,35.25
-2.175139595,179.606,2.43638,46.0125,12,2,0,3,2,60,1,0,0,1,40.86
-1.063682205,214.217,0.628,52.03,15,5,0,5,6,84,0,0,0,0,69.67
-0.8627210528,134.134,1.357,35.5615,10,2,0,2,0,50,1,0,1,2,26.3
-1.138788219,253.283,1.49657,64.1883,17,4,2,7,2,90,1,0,1,2,93.82
-1.016982858,189.258,1.8515,55.96,14,2,0,2,2,74,1,1,1,2,20.31
-0.8059235439,115.132,0.0219,29.9604,8,3,1,3,1,46,0,0,0,0,52.32
-0.8566651274,129.401,-1.7629,23.928,6,2,0,6,0,29,0,0,0,0,34.14
-0.2184130526,294.329,-0.593,71.4164,19,6,5,9,5,110,1,0,0,1,144.32
-0.2897617622,346.882,-6.5936,28.1576,16,9,2,13,0,88,0,0,0,0,262.57
0.3524906593,79.055,-6.2621,8.76,3,1,0,3,0,8,0,0,0,0,0
0.0005376801,176.781,-2.4901,21.362,9,4,0,5,0,56,0,0,0,0,80.26
0.020110333,168.036,1.4719,18.1168,10,1,1,7,0,62,0,0,0,0,20.23
-0.6896460114,846.627,-10.5864,161.1225,54,21,9,30,12,276,1,0,3,4,418.95
0.1212110943,130.112,-3.6486,17.882,7,4,0,5,0,36,0,0,0,0,80.26
0.068474963,146.142,0.1126,33.266,10,4,0,4,3,58,0,0,0,0,52.6
-0.5639623965,626.554,-5.0496,129.5513,40,13,2,18,8,200,3,0,1,4,229.96
-1.045896296,197.841,-1.118,13.5675,5,0,0,5,0,28,0,0,0,0,85.5
-1.504668533,562.576,-0.4894,138.5444,38,6,0,10,7,182,4,0,0,4,114.4
-1.17979792,264.75,3.2959,45.587,10,1,0,7,0,60,0,0,0,0,17.07
-1.087251192,210.21,2.7202,51.5453,13,3,1,5,8,80,0,0,0,0,55.76
-0.5310304973,58.08,0.7763,17.206,4,1,0,1,1,24,0,0,0,0,9.23
-0.9674738601,158.197,1.1422,42.266,11,3,0,3,5,64,0,0,0,0,35.53
-0.9859492465,164.588,0.7459,36.955,10,3,0,4,3,58,0,0,0,0,43.37
-0.7590012125,969.628,-9.1409,196.0542,61,24,6,34,13,306,4,0,1,5,415.91
0.1021113643,131.219,0.709,39.4688,9,2,1,2,4,56,0,0,0,0,23.47
0.3363395335,75.136,0.2924,22.4594,4,1,1,2,0,24,0,0,0,0,26.02
0.0830232388,132.159,0.5844,33.104,9,3,0,3,3,54,0,0,0,0,35.53
-0.6230624777,671.711,1.45714,157.0499,44,13,2,18,9,228,4,0,0,4,243.91
-1.301635776,336.469,2.6437,89.863,23,6,0,6,20,140,0,0,0,0,55.38
-0.9360258625,144.126,-0.1366,31.108,10,4,0,4,0,56,0,1,1,1,52.6
-0.8891641024,129.384,1.5776,19.647,3,0,0,2,0,20,0,0,0,0,0
-0.9139223167,136.154,0.3677,39.3723,10,2,2,3,1,52,1,0,0,1,69.11
-0.7858548038,100.161,1.335,31.1338,7,1,1,1,3,42,0,0,0,0,20.23
-0.853333105,114.144,1.283,30.256,8,2,0,2,1,46,0,0,1,1,18.46
-0.1117125828,205.641,-2.80328,43.5964,13,4,3,5,2,74,1,0,0,1,73.58
-0.3094338224,314.018,-16.8258,26.5648,18,12,6,16,0,90,0,0,0,0,247.76
-0.3045102393,308.462,4.3674,91.5388,22,3,1,3,14,126,1,0,0,1,38.69
1.106488088,118.165,-0.76415,30.7005,7,3,4,5,0,40,0,0,0,0,99.68
-0.2838814083,288.385,0.3881,67.4932,18,4,0,6,12,104,0,0,0,0,66.43
-1.102861926,200.238,0.5109,50.9835,14,2,2,5,3,80,0,1,1,1,69.64
-0.8986939452,125.127,0.62768,31.364,9,3,0,3,2,48,0,0,0,0,50.09
-0.864495868,114.188,1.5574,33.6388,8,1,1,1,0,48,0,1,1,1,20.23
-1.003417731,152.193,1.4462,43.6178,11,2,1,2,3,60,1,0,0,1,29.46
-0.9387416733,131.135,-1.10373,32.1799,9,2,3,5,2,52,0,0,0,0,90.41
-0.8539252345,107.156,1.57722,35.5914,8,1,1,1,0,42,1,0,0,1,26.02
-1.096509119,187.327,2.5682,57.7964,13,2,1,2,9,80,0,0,0,0,35.25
-0.7590833569,86.134,1.2314,25.519,6,1,0,1,2,36,0,0,0,0,17.07
-0.1076498856,191.618,-3.5194,39.0149,12,3,3,6,3,68,1,0,0,1,92
-0.3954232123,367.862,-18.8346,24.9895,18,10,0,18,4,80,0,0,0,0,184.97
-0.1325447734,198.106,-5.0354,33.0374,13,6,3,7,2,68,0,0,1,1,110.05
0.0439416784,130.143,0.362,33.032,9,3,0,3,4,52,0,0,0,0,35.53
-0.1912743698,223.685,-3.2639,46.7373,13,4,3,7,2,74,1,0,0,1,98.21
0.2124315669,88.11,-0.3733,23.2704,6,1,1,3,0,36,0,0,0,0,46.33
-0.3042087283,288.101,-2.80576,9.936,6,2,0,4,0,30,0,0,0,0,47.58
-1.231545685,2420.104,-9.296,514.188,158,48,0,68,34,756,14,0,0,14,794.48
-0.0321269405,152.149,0.8046,39.0376,11,2,2,3,2,58,1,0,0,1,57.53
0.0384738201,128.131,-0.3956,30.7534,9,2,2,4,0,50,0,1,1,1,58.2
-0.8876904267,1080.982,-8.9874,237.8902,70,22,12,34,20,348,6,0,0,6,407.46
-1.026923058,158.093,0.4896,38.1201,10,1,2,4,1,54,1,0,0,1,57.53
-1.491314993,446.352,-5.1628,94.0767,30,9,0,13,5,144,2,0,1,3,154.72
-1.38103092,343.127,-1.1699,67.5349,20,7,1,11,3,100,2,0,0,2,107.9
-1.463069491,413.599,3.4661,119.3801,29,6,4,6,12,170,1,1,1,2,102.32
-1.450561375,397.906,0.6264,109.134,28,4,0,6,4,146,4,0,0,4,42.26
-0.8514795392,100.161,1.6215,30.136,7,1,0,1,2,42,0,0,0,0,17.07
-0.9443240129,123.155,1.2774,37.4064,9,2,1,2,1,48,1,0,0,1,35.25
-1.053070208,158.197,1.3232,43.117,11,3,0,3,8,64,0,0,0,0,27.69
-0.7520299872,788.085,-6.5928,164.4975,50,17,2,24,9,244,4,0,1,5,267
0.8661228867,187.554,-0.4807,20.7228,9,6,0,9,0,57,0,0,0,0,132.4
1.28788965,68.079,0.4097,18.5877,5,1,1,2,0,26,1,0,0,1,28.68
-0.5731459846,493.992,3.7033,130.8156,34,8,1,11,10,186,2,0,0,2,131.46
-0.5518943051,470.401,1.9511,120.1346,31,6,1,10,10,170,2,0,0,2,91.33
-0.384250204,319.76,-3.9727,52.3434,19,6,2,9,2,109,0,2,2,2,138.46
-0.714875651,684.62,-0.0052,155.7918,46,13,2,19,10,228,4,0,0,4,223.43
-0.0449315461,144.17,0.4865,37.4538,10,3,1,3,3,58,0,0,0,0,46.53
-1.114155449,178.187,1.33532,47.176,13,3,0,3,0,68,1,0,1,2,35.53
-1.2184149,223.228,1.435,56.15,16,5,0,5,4,86,1,0,0,1,65.49
-1.887960137,1039.16,-4.162,247.6844,68,22,8,28,22,338,6,0,0,6,327.26
-1.091532091,164.204,1.6402,47.0703,12,2,1,2,2,64,1,0,0,1,37.3
-1.09999437,166.176,1.0423,41.07,12,3,0,3,0,64,0,1,2,2,43.37
-1.237789285,228.225,1.2665,54.6547,14,2,4,6,5,88,0,0,0,0,97.99
-0.8212312637,86.134,1.2314,25.519,6,1,0,1,2,36,0,0,0,0,17.07
-1.082666634,157.257,1.7568,47.313,11,1,0,2,5,66,0,0,0,0,20.31
-1.183120855,198.182,-1.7655,51.0231,14,6,2,7,2,76,1,0,0,1,99.12
-0.8004343948,816.139,-5.89428,173.8515,52,17,2,24,10,256,4,0,1,5,267
0.049756882,114.144,0.5878,30.756,8,2,0,2,4,46,0,1,1,1,21.76
-0.1448235929,174.196,0.7026,41.559,12,4,0,4,3,70,0,1,1,1,44.76
-0.9094796777,1006.703,-11.2876,211.0036,67,25,4,33,11,330,3,0,3,6,406.8
-0.0465738269,138.037,-4.4251,1.373,5,3,0,5,0,24,0,0,0,0,57.2
0.9471841061,138.906,0,0,1,0,0,1,0,3,0,0,0,0,0
-0.9138010179,1015.13,-10.2254,194.8459,64,24,3,36,14,320,4,0,1,5,402.18
-0.903187957,984.222,-11.3626,187.4192,60,23,3,33,14,298,4,0,1,5,376.36
-0.0752231636,146.142,0.1126,33.266,10,4,0,4,3,58,0,0,0,0,52.6
-1.34010886,282.292,0.4528,66.752,20,6,0,6,6,110,0,2,3,3,77.66
-1.266527042,238.296,0.35658,57.078,15,4,0,5,4,80,0,0,0,0,68.28
-1.6785332,615.351,-4.85583,122.6232,36,11,4,17,7,178,1,0,2,3,208.48
-1.023516095,135.122,0.96948,34.4866,10,3,2,3,0,50,1,0,0,1,64.25
-1.41863926,330.377,1.2748,84.003,23,7,0,7,14,132,0,0,0,0,80.29
-1.141273025,173.193,0.5155,40.669,11,3,2,5,1,60,1,0,0,1,80.39
-0.9037886388,100.161,1.5754,29.265,7,1,0,1,1,42,0,1,1,1,9.23
-1.181216395,188.208,0.0977,45.0814,12,4,3,6,1,66,1,0,0,1,106.41
-1.000451858,122.127,1.2673,35.2937,9,3,1,3,1,46,0,0,1,1,41.46
-1.093091418,151.165,0.2252,38.5037,11,2,1,3,0,58,0,1,2,2,46.17
-1.061358221,138.21,2.3218,41.779,10,1,0,1,0,56,0,0,1,1,17.07
-0.9508352475,107.156,1.57722,35.5914,8,1,1,1,0,42,1,0,0,1,26.02
-0.6984761494,596.771,6.2058,164.5282,41,6,2,10,11,218,4,0,0,4,115.22
0.1266596907,88.15,1.1673,26.5888,6,1,1,1,1,38,0,0,0,0,20.23
0.6074112619,288.918,-0.7198,31.0842,13,9,0,13,0,78,0,0,0,0,198.6
0.188516266,76.124,-0.8113,20.9728,4,1,2,3,0,24,0,0,0,0,52.04
-0.8900865081,885.098,-5.2035,188.0587,58,16,3,26,10,284,5,0,1,6,279.97
1.003488328,110.112,1.0978,29.7716,8,2,2,2,0,42,1,0,0,1,40.46
-0.4861495515,339.995,3.4594,96.949,23,0,0,2,15,134,1,0,0,1,3.88
-0.1997551773,174.24,0.57,47.9116,12,3,2,3,7,72,0,0,0,0,49.69
-0.0765411499,131.2,0.62398,34.6188,8,3,1,3,3,46,0,0,0,0,44.02
0.1165037469,84.118,1.1515,25.495,6,1,0,1,1,34,0,0,0,0,17.07
0.6621234357,23.948,-3.1728,1.9358,2,1,0,2,0,8,0,0,0,0,30
-1.036597924,126.199,1.4167,38.9118,9,1,1,1,2,52,0,0,0,0,20.23
-0.9775501681,110.156,1.5416,32.545,8,1,0,1,1,44,0,0,1,1,17.07
-1.048661639,128.087,-1.2575,26.2984,9,3,2,5,0,48,0,1,1,1,75.27
-1.082442195,136.622,1.7779,36.2738,8,1,1,2,5,50,0,0,0,0,20.23
-1.081092287,136.198,2.37416,38.928,10,2,0,2,5,54,0,0,0,0,47.58
-1.364029386,261.281,1.0709,69.119,19,4,2,6,3,100,1,0,1,2,91.65
-0.8598992117,81.118,1.47618,25.044,6,1,0,1,1,32,0,0,0,0,23.79
-1.126518075,147.201,-0.883,44.3834,11,1,2,2,1,56,1,0,1,2,26
-1.25150549,196.29,1.2694,53.5796,14,2,2,2,2,80,0,3,3,3,40.46
-0.1416667622,152.149,0.8046,39.0376,11,2,2,3,2,58,1,0,0,1,57.53
0.7452125491,194.183,-2.5673,40.7762,13,6,4,6,2,78,0,1,1,1,99.38
0.7778715429,178.615,-0.4016,42.4076,11,3,2,4,1,64,0,1,1,1,52.99
0.0901312493,86.134,1.0428,24.6,6,1,0,1,0,36,0,1,1,1,9.23
0.6456305496,238.008,-0.7198,31.0842,13,9,0,13,0,75,0,0,0,0,198.6
0.0054931194,104.174,1.2014,29.4688,6,2,1,2,2,36,0,0,0,0,20.23
-0.827397585,705.646,-1.2734,168.3828,48,16,4,20,8,234,4,0,1,5,283.36
-0.5054187441,336.208,-10.7326,58.1656,22,8,2,12,11,114,0,0,0,0,161.34
0.2335017655,61.04,-0.1071,12.9184,4,2,0,3,0,24,0,0,0,0,43.14
0.4860173873,336.372,-0.7173,31.0842,13,9,0,13,0,75,0,0,0,0,198.6
0.0167319924,98.145,0.7806,29.7478,7,1,1,1,1,40,0,0,0,0,20.23
-0.2324579511,174.204,-1.4734,43.1282,12,4,4,6,5,70,0,0,0,0,110.24
1.045169179,90.122,0.2792,23.752,6,2,0,2,3,38,0,0,0,0,18.46
1.054994515,88.106,0.0332,21.638,6,2,0,2,0,36,0,1,1,1,18.46
1.003781751,99.133,0.2386,26.871,7,1,0,2,0,40,0,1,1,1,20.31
1.130281439,74.083,-0.7155,18.6431,5,1,2,3,0,30,0,0,0,0,55.12
0.9129678895,122.189,-0.2958,31.4966,7,3,2,3,4,44,0,0,0,0,40.46
0.6774954055,210.138,-2.0732,40.705,14,4,4,8,5,82,0,0,0,0,163.63
0.9741986662,106.121,-1.0124,24.9906,7,3,2,3,4,44,0,0,0,0,49.69
0.7028481463,198.222,0.1309,50.7447,14,3,1,5,4,78,0,1,1,1,58.64
0.8134589559,153.653,-2.5646,35.9638,9,2,1,3,2,58,0,0,0,0,23.47
0.9823282162,104.153,-1.473,29.0099,7,3,3,3,4,44,0,0,0,0,58.28
0.9238549272,119.164,-1.0972,31.6686,8,3,2,3,4,50,0,0,0,0,43.7
0.8234052513,150.174,-0.9958,35.8096,10,4,2,4,7,62,0,0,0,0,58.92
0.826260286,149.19,-1.7347,37.6974,10,4,3,4,6,62,0,0,0,0,63.93
1.094128597,80.514,0.2175,17.8058,4,1,1,2,1,26,0,0,0,0,20.23
1.07026441,85.062,-0.01532,17.8658,6,2,1,3,1,32,0,0,0,0,61.09
0.9351079333,116.116,-0.2921,28.2418,8,3,1,3,3,46,0,0,0,0,46.53
1.148258691,71.079,-0.10922,17.2938,5,2,1,2,0,28,0,0,0,0,44.02
1.075111062,84.118,0.3905,25.1308,6,1,1,1,0,34,0,0,0,0,20.23
1.135850982,73.139,0.7436,23.9404,5,1,1,1,0,32,0,0,0,0,26.02
1.130047012,74.123,0.7772,21.9718,5,1,1,1,0,32,0,0,0,0,20.23
1.03091506,93.129,1.39002,28.974,7,1,0,1,0,36,1,0,0,1,12.89
1.107148825,78.136,-0.0915,20.9388,4,2,2,2,1,26,0,0,0,0,20.23
0.9864676175,103.165,-0.0696,30.2568,7,2,1,2,3,44,0,0,0,0,23.47
0.6570840829,220.25,-0.4939,48.7012,14,5,0,7,2,80,1,0,0,1,75.24
0.7590091939,174.177,0.6389,37.9214,11,3,2,5,1,60,1,0,0,1,74.6
0.8411251015,144.17,0.4881,37.4758,10,3,1,3,5,58,0,0,0,0,46.53
1.059872163,87.122,0.0945,24.368,6,1,0,2,0,36,0,0,0,0,20.31
1.008308858,98.105,-0.35552,24.2747,7,2,1,3,2,38,0,0,0,0,52.89
1.135850982,73.139,0.6158,24.2177,5,1,1,1,2,32,0,0,0,0,12.03
1.13611233,73.095,-0.2477,19.7407,5,1,1,2,0,30,0,0,0,0,29.1
1.365835212,43.069,-0.4104,12.8697,3,1,1,1,0,18,0,1,1,1,21.94
1.045169179,90.122,-0.2504,23.3836,6,2,2,2,2,38,0,0,0,0,40.46
1.045169179,90.122,-0.252,23.3616,6,2,2,2,1,38,0,0,0,0,40.46
1.003589033,99.177,1.2778,31.0604,7,1,1,1,0,42,0,1,1,1,26.02
1.243394316,57.096,0.1075,17.2094,4,1,1,1,0,24,0,1,1,1,26.02
0.8964494063,126.926,0.5172,21.72,6,2,0,4,1,34,0,0,0,0,34.14
1.346391976,45.041,-0.8985,10.2514,3,1,1,2,0,18,0,0,0,0,43.09
1.017244979,96.107,-0.496,17.4726,5,2,1,4,0,32,0,0,0,0,54.37
0.9204425284,120.104,-0.8742,25.0538,8,4,1,4,3,48,0,0,0,0,55.76
1.336553508,46.073,-0.9205,13.2471,3,2,2,2,0,20,0,0,0,0,38.05
0.9994921725,100.117,0.7135,24.81,7,2,0,2,0,40,0,1,1,1,26.3
0.9823448956,104.149,0.1397,28.0006,7,2,2,2,3,44,0,0,0,0,40.46
0.9823448956,104.149,0.1413,28.0226,7,2,2,2,4,44,0,0,0,0,40.46
1.130023576,74.127,-0.7077,22.7038,5,2,2,2,1,32,0,0,0,0,52.04
1.130304889,74.079,0.481,17.9268,5,1,1,2,1,30,0,0,0,0,37.3
0.7319628929,185.369,-2.8895,25.297,8,2,0,6,0,42,0,0,0,0,40.13
